assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,3,195,100,100,1,177815,0,0,-2,2,90.2,0,0,4,1.2,2.7,7,Dominic,2.2,21,5,60.0,175,False,225.0,0,0,0,0,997,,2018-09-11T17:01:14Z,53,0,0,0,177815.jpg,2.3,0,0,Calvert-Lewin,1.4,False,29,a,8,11,295.0,61,226277,330,226744,155,0.4,11.5,Calvert-Lewin,3
3,0,122,None,None,1,66838,0,0,-5,5,128.8,0,0,4,0.8,2.3,0,Cenk,1.8,15,2,72.5,177,False,163.0,0,0,0,0,913,,None,65,0,0,0,66838.jpg,2.1,0,0,Tosun,1.5,False,14,a,8,11,436.0,43,152965,15,405298,38,0.3,6.6,Tosun,3
2,11,289,100,100,7,212319,0,0,1,-1,221.9,2,0,3,2.2,3.7,3,Richarlison,3.2,33,10,158.8,393,False,525.4,0,0,0,0,2029,,2018-11-11T18:31:15Z,66,0,0,0,212319.jpg,4.5,1,0,de Andrade,20.1,False,30,a,8,11,852.0,117,3764138,554,3682643,5475,0.5,17.7,Richarlison,3
0,0,0,0,0,0,26901,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,469,False,0.0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-05T06:50:01Z,55,0,0,0,26901.jpg,0.0,0,0,Mirallas,0.0,False,8,u,8,11,0.0,0,62,0,1178,0,0.0,0.0,Mirallas,0
0,0,0,0,0,0,108438,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Sandro,0.0,0,0,0.0,470,False,0.0,0,0,0,0,0,Season-long loan to Real Sociedad,2018-08-31T09:31:13Z,54,0,0,0,108438.jpg,0.0,0,0,Ramírez,0.1,False,9,u,8,11,0.0,0,2362,1,12795,1,0.0,0.0,Sandro,0
3,12,470,100,100,6,101188,0,0,3,-3,749.6,2,0,2,0.2,1.7,5,Lucas,1.2,31,3,157.7,484,False,612.8,0,0,0,0,2070,,2019-01-29T22:01:22Z,53,1,0,0,101188.jpg,3.7,1,0,Digne,7.9,False,12,a,8,11,215.0,92,1233583,473,961129,1008,0.2,17.4,Digne,4
0,2,132,100,75,2,164511,0,0,-1,1,37.0,0,0,2,-1.0,0.4,0,Yerry,0.0,9,1,23.8,506,False,160.0,0,0,0,0,696,,2019-01-27T02:01:23Z,54,0,0,0,164511.jpg,2.9,0,0,Mina,0.5,False,13,a,8,11,41.0,29,51678,2,139079,25,0.0,5.4,Mina,3
4,4,195,100,100,6,100649,0,0,-1,1,403.5,0,0,3,0.2,1.7,1,Bernard,1.2,14,0,79.2,507,False,226.8,0,0,0,0,1291,,2018-08-30T09:01:12Z,59,0,0,0,100649.jpg,2.3,0,0,Anício Caldeira Duarte,0.2,False,20,a,8,11,162.0,55,43750,7,56413,33,0.2,9.3,Bernard,5
1,2,219,100,100,6,120250,0,0,-1,1,107.0,1,0,3,2.4,3.9,1,André Filipe,3.4,22,1,45.9,508,False,210.4,0,0,0,0,1511,,2018-12-26T14:01:16Z,54,0,0,0,120250.jpg,2.4,0,0,Tavares Gomes,0.2,False,8,a,8,11,142.0,48,22742,26,32549,67,0.6,8.9,André Gomes,5
2,7,334,100,0,4,103192,0,0,0,0,76.8,1,0,2,0.0,0.0,0,Kurt,1.0,32,1,61.5,526,False,397.0,0,0,0,0,1803,,2019-02-09T17:31:22Z,50,0,0,0,103192.jpg,2.7,1,0,Zouma,0.6,False,5,a,8,11,138.0,62,91725,2,72517,177,0.2,12.4,Zouma,3
0,0,0,0,0,0,171270,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kieran,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,Season-long loan to Sheffield United,2019-01-01T13:01:17Z,45,0,0,0,171270.jpg,0.0,0,0,Dowell,0.0,False,28,u,8,11,0.0,0,757,1,766,0,0.0,0.0,Dowell,0
0,0,0,0,0,0,149468,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,532,False,0.0,0,0,0,0,0,Joined Guangzhou Evergrande on a permanent deal on 20/2. - Unknown return date,2019-02-20T14:01:21Z,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.1,False,35,n,8,11,0.0,0,7104,2,5350,8,0.0,0.0,Browning,0
0,0,261,100,100,2,101184,0,0,-3,3,120.9,0,0,2,0.8,1.8,0,Calum,1.8,32,1,80.4,9,False,400.0,0,0,0,0,1596,,2018-12-29T15:31:17Z,42,0,0,0,101184.jpg,1.6,0,0,Chambers,0.9,False,5,a,9,54,281.0,33,37481,42,88205,34,0.4,7.9,Chambers,5
0,0,114,0,0,0,122074,0,0,-2,2,0.0,0,0,1,0.0,0.0,0,Marcus,0.0,20,0,19.4,178,False,195.0,0,0,0,0,630,Knee injury - Unknown return date,2019-02-04T15:01:20Z,43,0,0,1,122074.jpg,2.1,0,20,Bettinelli,0.3,False,1,i,9,54,0.0,15,37748,1,40260,16,0.0,3.5,Bettinelli,1
0,3,188,100,100,2,82514,0,0,-3,3,41.0,2,0,2,-0.4,0.6,0,Tim,0.6,36,0,23.0,180,False,185.8,0,0,0,0,1255,,2018-08-10T15:01:13Z,42,0,0,0,82514.jpg,1.5,0,0,Ream,0.2,False,13,a,9,54,2.0,25,9325,2,23213,10,0.1,6.0,Ream,0
1,2,361,100,100,2,72681,0,0,-1,1,140.7,0,0,2,-0.4,0.6,0,Denis,0.6,55,0,69.8,181,False,499.8,0,0,0,0,2205,,2018-08-10T13:31:13Z,44,1,0,0,72681.jpg,1.3,0,0,Odoi,0.1,False,4,a,9,54,55.0,33,7715,4,14218,11,0.1,7.5,Odoi,4
1,0,243,100,100,3,76357,0,0,-4,4,361.6,0,0,3,0.6,1.6,0,Tom,1.6,31,0,65.7,182,False,199.0,0,0,0,0,1355,,2018-10-27T14:01:14Z,46,0,0,0,76357.jpg,2.0,0,0,Cairney,0.4,False,10,a,9,54,95.0,41,25045,5,156656,7,0.3,8.9,Cairney,0
0,0,81,100,100,0,55038,0,0,-3,3,65.6,0,0,3,-1.0,0.0,0,Kevin,0.0,21,0,15.0,183,False,69.0,0,0,0,0,622,,2018-11-05T23:01:15Z,42,0,0,0,55038.jpg,1.1,1,0,McDonald,0.2,False,6,a,9,54,15.0,11,18623,18,29773,19,0.0,2.6,McDonald,2
6,3,226,100,100,0,184349,0,0,-5,5,351.8,0,0,3,0.2,1.2,0,Ryan,1.2,46,2,97.1,184,False,330.8,0,0,0,0,1505,,2018-12-15T19:31:16Z,60,0,0,0,184349.jpg,2.9,0,0,Sessegnon,1.9,False,3,a,9,54,286.0,69,59610,12,448240,27,0.2,11.5,Sessegnon,0
0,0,48,0,0,0,61916,0,0,-5,5,33.0,0,0,3,0.0,0.0,0,Stefan,0.0,12,0,9.0,185,False,48.8,0,0,0,0,409,Season-long loan to West Bromwich Albion,2019-02-01T00:01:20Z,50,0,0,0,61916.jpg,0.9,0,0,Johansen,0.0,False,8,u,9,54,7.0,11,960,0,7359,1,0.0,2.2,Johansen,4
0,0,20,100,100,0,54421,0,0,-2,2,6.9,0,0,3,-0.8,0.2,0,Floyd,0.2,4,0,2.7,186,False,13.2,0,0,0,0,163,,2018-12-04T15:01:17Z,43,0,0,0,54421.jpg,1.0,0,0,Ayité,0.1,False,11,a,9,54,9.0,8,6205,1,11804,4,0.0,1.9,Ayité,0
0,0,14,100,100,0,92259,0,0,-2,2,6.7,0,0,3,-1.0,0.0,0,Neeskens,0.0,2,0,2.0,187,False,8.4,0,0,0,0,58,,2019-01-06T17:01:16Z,43,0,0,0,92259.jpg,1.0,0,0,Kebano,0.0,False,7,a,9,54,4.0,4,2294,2,6055,2,0.0,0.9,Kebano,0
0,0,0,0,0,0,58476,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,188,False,0.0,0,0,0,0,0,Season-long loan to Lille,2018-09-02T07:31:14Z,44,0,0,0,58476.jpg,0.0,0,0,da Rocha Fonte,0.1,False,17,u,9,54,0.0,0,5716,0,23174,1,0.0,0.0,Fonte,0
0,2,82,0,0,1,197030,0,0,0,0,149.5,0,0,4,0.0,0.0,0,Aboubakar,0.0,17,3,53.1,189,False,150.0,0,0,0,0,688,Season-long loan to Yeni Malatyaspor,2019-01-28T17:31:21Z,45,0,1,0,197030.jpg,2.2,0,0,Kamara,6.8,False,47,u,9,54,244.0,28,922451,4,1156968,725,0.0,6.2,Kamara,2
1,1,278,100,100,0,61739,0,0,-3,3,116.0,0,0,2,-0.6,0.4,0,Maxime,0.4,42,0,62.2,455,False,430.0,0,0,0,0,1620,,2018-12-22T14:01:17Z,42,0,0,0,61739.jpg,1.1,0,0,Le Marchand,0.1,False,20,a,9,54,73.0,20,8267,1,18580,7,0.1,4.8,Le Marchand,2
3,6,388,None,None,2,170271,0,0,-6,6,788.2,1,0,3,0.2,1.2,0,Jean Michael,1.2,50,1,136.6,456,False,436.6,0,0,0,0,2049,,None,49,0,0,0,170271.jpg,2.4,0,0,Seri,1.4,False,24,a,9,54,139.0,64,248709,5,298881,30,0.2,13.1,Seri,6
0,0,193,100,100,2,87107,0,0,-3,3,255.0,0,0,2,-0.2,0.8,0,Cyrus,0.8,31,0,64.1,460,False,302.2,0,0,0,0,1493,,2019-02-02T17:01:21Z,42,0,0,0,87107.jpg,1.4,0,0,Christie,0.1,False,22,a,9,54,84.0,27,7092,2,14816,10,0.2,6.4,Christie,4
0,2,47,None,None,0,40559,0,0,-2,2,0.0,0,0,1,-1.0,0.0,0,Fabricio,0.0,5,0,11.5,474,False,115.2,0,0,0,0,180,,None,43,0,0,0,40559.jpg,4.0,0,15,Agosto Ramírez,0.2,False,31,a,9,54,0.0,8,16479,2,22900,4,0.0,1.9,Fabri,0
0,2,254,100,100,2,66842,0,0,-5,5,305.4,1,0,3,-0.6,0.4,0,André,0.4,43,6,111.7,478,False,356.2,0,0,0,0,1609,,2019-02-22T22:01:20Z,55,0,0,0,66842.jpg,3.3,0,0,Schürrle,2.5,False,14,a,9,54,462.0,73,453874,35,670912,147,0.1,13.3,Schürrle,2
3,12,326,None,None,2,128389,0,0,0,0,390.1,3,0,4,2.6,3.6,0,Aleksandar,3.6,60,10,212.8,480,False,559.4,0,0,0,0,2380,,None,65,0,0,0,128389.jpg,4.0,0,0,Mitrovic,14.0,False,9,a,9,54,1175.0,108,2695180,803,2354605,1277,0.6,16.6,Mitrovic,6
0,2,155,0,0,1,149266,0,0,-2,2,22.4,0,0,2,0.0,0.0,0,Alfie,0.0,22,0,28.6,487,False,234.6,0,0,0,0,1035,Knee injury - Unknown return date,2018-12-29T20:31:18Z,48,0,0,0,149266.jpg,1.4,0,0,Mawson,0.1,False,26,i,9,54,29.0,18,3937,0,15079,5,0.0,3.8,Mawson,2
0,3,313,None,None,2,94248,0,0,-1,1,20.3,0,0,1,0.6,1.6,0,Sergio,1.6,36,0,52.0,509,False,500.6,0,0,0,0,1620,,None,44,0,0,0,94248.jpg,2.7,0,66,Rico,0.4,False,25,a,9,54,0.0,48,30538,5,26024,25,0.4,10.9,Rico,0
1,1,221,100,100,2,101105,0,0,-2,2,222.6,0,0,2,0.0,1.0,0,Joe,1.0,34,0,58.9,510,False,261.8,0,0,0,0,1354,,2019-01-30T10:01:22Z,48,1,0,0,101105.jpg,1.6,0,0,Bryan,0.1,False,23,a,9,54,105.0,27,3833,1,10168,1,0.2,5.6,Bryan,2
0,0,68,100,100,0,201084,0,0,0,0,88.3,0,0,2,-0.8,0.2,0,Timothy,0.2,15,0,18.9,511,False,73.8,0,0,0,0,564,,2019-02-06T01:31:23Z,45,1,0,0,201084.jpg,0.4,0,0,Fosu-Mensah,0.3,False,21,a,9,54,28.0,4,9304,3,38461,2,0.0,0.9,Fosu-Mensah,3
0,0,103,100,100,0,203325,0,0,-1,1,56.6,0,0,3,-0.8,0.2,0,André-Frank,0.2,18,0,23.5,512,False,133.0,0,0,0,0,681,,2019-01-28T13:31:21Z,44,0,0,0,203325.jpg,1.3,1,0,Zambo Anguissa,0.1,False,29,a,9,54,45.0,16,11289,4,16049,4,0.0,3.6,Zambo Anguissa,0
4,4,163,None,None,1,108093,0,0,-2,2,293.7,1,0,4,0.8,1.8,0,Luciano,1.8,20,1,83.3,513,False,202.2,0,0,0,0,941,,None,53,0,0,0,108093.jpg,2.6,0,0,Vietto,0.5,False,19,a,9,54,340.0,44,83245,22,94142,26,0.3,8.3,Vietto,1
0,0,16,None,None,0,109999,0,0,-2,2,2.1,0,0,3,-1.0,0.0,0,Ibrahima,0.0,4,0,1.4,521,False,11.6,0,0,0,0,86,,None,43,0,0,0,109999.jpg,1.3,0,0,Cissé,0.1,False,44,a,9,54,0.0,4,7397,3,7392,2,0.0,0.9,Cissé,0
0,0,0,None,None,0,208998,0,0,0,0,0.0,0,0,2,-1.0,0.0,0,Zeze Steven,0.0,0,0,0.0,541,False,0.0,0,0,0,0,0,,None,40,0,0,0,208998.jpg,0.0,0,0,Sessegnon,0.1,False,43,a,9,54,0.0,0,8943,7,5492,1,0.0,0.0,Steven Sessegnon,0
2,0,68,None,None,0,19520,0,0,0,0,87.8,0,0,3,2.4,3.4,0,Ryan,3.4,11,1,29.3,575,False,79.4,0,0,0,0,397,,None,55,0,0,0,19520.jpg,3.6,0,0,Babel,0.4,False,12,a,9,54,126.0,18,37923,95,12795,123,0.6,3.3,Babel,2
0,0,15,100,100,0,43626,0,0,0,0,0.3,0,0,2,-0.7,0.3,0,Håvard,0.3,3,0,2.6,593,False,25.6,0,0,0,0,90,,2019-02-07T15:31:21Z,45,0,0,0,43626.jpg,1.0,0,0,Nordtveit,0.0,False,16,a,9,54,0.0,1,194,1,60,1,0.1,0.2,Nordtveit,0
0,0,3,100,100,0,99323,0,0,0,0,13.0,0,0,3,-0.7,0.3,0,Lazar,0.3,1,0,2.3,594,False,6.2,0,0,0,0,45,,2019-02-07T15:31:21Z,50,0,0,0,99323.jpg,1.0,0,0,Markovic,0.0,False,30,a,9,54,4.0,1,1135,8,515,7,0.1,0.2,Markovic,0
0,0,46,None,None,1,19197,0,0,-3,3,66.6,0,0,3,0.8,0.3,0,Jason,0.8,6,0,13.6,146,False,34.0,0,0,0,0,369,,None,42,0,0,0,19197.jpg,1.4,0,0,Puncheon,1.5,False,42,a,10,38,35.0,14,121565,38,87997,169,0.2,3.3,Puncheon,1
0,0,50,100,100,0,38038,0,0,0,0,0.0,0,0,1,0.2,-0.3,0,Ben,0.2,11,0,9.7,190,False,97.8,0,0,0,0,282,,2018-09-14T13:01:14Z,40,0,0,0,38038.jpg,1.3,0,13,Hamer,6.0,False,12,a,10,38,0.0,5,488724,15,349852,178,0.1,1.3,Hamer,0
0,6,449,100,100,5,57513,0,0,-1,1,20.3,2,0,1,2.8,2.3,6,Jonas,2.8,39,0,63.9,191,False,620.2,0,0,0,0,2237,,2019-02-09T17:01:20Z,44,0,0,1,57513.jpg,3.4,0,71,Lössl,1.8,False,1,a,10,38,0.0,85,112449,144,115944,47,0.6,19.3,Lössl,0
1,7,393,100,100,5,85368,0,0,-3,3,33.4,1,0,2,1.8,1.3,6,Christopher,1.8,50,1,67.7,192,False,499.0,0,0,0,0,2450,,2018-10-06T14:01:16Z,42,0,0,0,85368.jpg,2.4,1,0,Schindler,2.3,False,26,a,10,38,143.0,67,185243,349,219461,60,0.4,16.0,Schindler,4
2,6,243,100,100,1,54284,0,0,-1,1,295.4,0,0,2,0.4,-0.1,0,Chris,0.4,38,0,64.3,193,False,252.8,0,0,0,0,1534,,2019-02-07T15:31:20Z,44,0,0,0,54284.jpg,1.8,0,0,Löwe,0.1,False,15,a,10,38,96.0,38,9444,3,14428,6,0.1,8.6,Löwe,1
0,0,75,0,0,1,104545,0,0,-1,1,45.8,0,0,2,0.0,0.0,0,Tommy,-0.4,19,0,14.3,194,False,83.0,0,0,0,0,556,Suspended until 16 Mar,2019-02-23T18:01:19Z,44,0,0,0,104545.jpg,0.5,1,0,Smith,0.1,False,2,s,10,38,14.0,4,1058,1,4612,1,-0.1,0.9,Smith,2
1,4,385,100,100,3,48760,0,0,-1,1,101.9,0,0,2,0.8,0.3,0,Mathias,0.8,36,3,78.4,195,False,521.0,0,0,0,0,2057,,2018-11-10T19:01:15Z,44,0,0,0,48760.jpg,2.9,0,0,Jorgensen,2.9,False,25,a,10,38,159.0,66,82239,27,392039,145,0.2,15.0,Zanka,6
0,0,0,0,0,0,79733,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,Transferred to Derby County,2018-08-09T06:50:04Z,40,0,0,0,79733.jpg,0.0,0,0,Malone,1.2,False,3,u,10,38,0.0,0,771,0,179385,11,0.0,0.0,Malone,0
0,1,287,None,None,4,172246,0,0,-1,1,362.0,0,0,2,0.6,0.1,0,Florent,0.6,31,0,69.8,197,False,256.6,0,0,0,0,1724,,None,44,0,0,0,172246.jpg,2.2,0,0,Hadergjonaj,0.1,False,33,a,10,38,80.0,49,4380,1,6277,5,0.1,11.1,Hadergjonaj,1
0,3,297,100,100,4,109434,0,0,-2,2,109.0,2,0,2,2.0,1.5,9,Terence,2.0,41,1,58.4,198,False,360.0,0,0,0,0,1906,,2018-12-15T14:01:16Z,43,1,0,0,109434.jpg,2.1,0,0,Kongolo,0.2,False,5,a,10,38,115.0,49,19686,20,22655,8,0.5,11.4,Kongolo,3
0,3,291,100,100,3,74471,0,0,-5,5,556.1,1,0,3,1.6,1.1,1,Aaron,1.6,29,2,116.4,199,False,348.6,0,0,0,0,1639,,2018-12-10T14:01:17Z,50,0,0,0,74471.jpg,2.6,0,0,Mooy,1.0,False,10,a,10,38,258.0,52,71723,6,215717,14,0.3,10.4,Mooy,2
0,0,13,0,0,1,51344,0,0,-4,4,57.6,0,0,3,0.0,0.0,0,Rajiv,0.0,6,0,12.6,200,False,27.8,0,0,0,0,405,Season-long loan to Middlesbrough,2018-12-20T16:31:16Z,46,0,0,0,51344.jpg,2.0,0,0,van La Parra,0.0,False,17,u,10,38,41.0,10,1094,0,3971,0,0.0,2.2,van La Parra,0
1,3,271,100,100,5,79619,0,0,-1,1,216.7,0,0,3,1.4,0.9,2,Jonathan,1.4,27,0,55.9,201,False,300.6,0,0,0,0,1759,,2019-02-02T17:01:21Z,44,0,0,0,79619.jpg,2.0,1,0,Hogg,0.3,False,6,a,10,38,41.0,43,35350,9,37507,7,0.3,9.8,Hogg,5
0,4,301,100,100,5,168991,0,0,0,0,325.7,0,0,3,1.0,0.5,2,Philip,1.0,38,2,114.0,202,False,476.6,0,0,0,0,2017,,2019-01-20T13:31:19Z,45,0,0,0,168991.jpg,2.5,0,0,Billing,1.4,False,8,a,10,38,336.0,60,310401,106,253424,79,0.2,13.3,Billing,6
0,0,0,0,0,0,86176,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Tom,0.0,0,0,0.0,203,False,0.0,0,0,0,0,0,Transferred to Stoke,2018-07-24T14:34:21Z,50,0,0,0,86176.jpg,0.0,0,0,Ince,0.0,False,11,u,10,38,0.0,0,58,0,716,0,0.0,0.0,Ince,0
0,0,6,0,0,1,80755,0,0,0,0,1.1,0,0,3,0.0,0.0,0,Danny,0.0,0,0,0.6,204,False,5.0,0,0,0,0,83,Lack of match fitness - Unknown return date,2018-12-14T13:31:15Z,45,0,0,0,80755.jpg,1.3,0,0,Williams,0.0,False,19,i,10,38,1.0,4,1129,0,1477,0,0.0,0.9,Williams,1
0,0,6,75,75,0,246878,0,0,-2,2,0.5,0,0,3,0.0,-0.4,0,Abdelhamid,0.0,3,0,0.7,205,False,4.2,0,0,0,0,48,Lack of match fitness - 75% chance of playing,2018-12-04T22:01:16Z,43,0,0,0,246878.jpg,1.0,0,0,Sabiri,0.0,False,29,d,10,38,2.0,2,4147,0,6106,1,0.0,0.5,Sabiri,0
0,0,162,None,None,6,106450,0,0,-2,2,349.7,0,0,3,0.8,0.3,3,Alex,0.8,27,1,94.6,206,False,189.6,0,0,0,0,1505,,None,48,0,0,0,106450.jpg,2.2,0,0,Pritchard,0.1,False,21,a,10,38,408.0,48,12120,0,13205,2,0.2,10.0,Pritchard,1
0,0,13,0,0,0,205102,0,0,-3,3,48.2,0,0,3,0.0,0.0,0,Ramadan,0.0,2,0,6.9,207,False,15.4,0,0,0,0,75,Season-long loan to Al Ahly,2018-12-31T15:31:17Z,47,0,0,0,205102.jpg,1.0,0,0,Sobhi,0.1,False,14,u,10,38,6.0,4,2298,0,17165,0,0.0,0.9,Sobhi,0
0,0,87,100,100,0,204380,0,0,-3,3,135.0,0,0,3,1.8,1.3,1,Juninho,1.8,18,0,28.6,208,False,113.6,0,0,0,0,651,,2018-09-14T15:31:13Z,42,0,0,0,204380.jpg,1.5,0,0,Bacuna,0.4,False,7,a,10,38,37.0,16,34050,111,21709,65,0.4,3.8,Bacuna,2
0,0,3,0,0,0,84112,0,0,-2,2,13.7,0,0,4,0.0,0.0,0,Collin,0.0,2,0,1.6,209,False,2.2,0,0,0,0,37,Season-long loan to Ipswich Town,2019-01-08T23:01:17Z,43,0,0,0,84112.jpg,1.0,0,0,Quaner,3.5,False,23,u,10,38,0.0,2,293212,97,418312,216,0.0,0.5,Quaner,0
1,0,40,100,100,0,147303,0,0,-4,4,124.3,0,0,4,0.8,0.3,0,Laurent,0.8,23,0,54.8,210,False,51.6,0,0,0,0,1058,,2018-12-01T15:01:16Z,51,0,0,0,147303.jpg,1.5,0,0,Depoitre,0.4,False,20,a,10,38,381.0,34,32928,36,78368,25,0.2,6.7,Depoitre,1
4,4,146,100,100,5,169141,0,0,-2,2,238.3,1,0,4,2.6,2.1,8,Steve,2.6,25,2,111.6,211,False,218.4,0,0,0,0,1414,,2018-12-01T17:31:14Z,58,0,0,0,169141.jpg,2.5,1,0,Mounie,0.2,False,24,a,10,38,678.0,58,26324,52,33658,11,0.4,10.0,Mounie,0
0,0,28,100,100,1,87428,0,0,-2,2,100.8,0,0,4,1.8,1.3,1,Elias,1.8,20,0,27.3,212,False,69.4,0,0,0,0,879,,2018-07-05T14:31:07Z,48,0,0,0,87428.jpg,1.5,0,0,Kachunga,0.1,False,9,a,10,38,108.0,21,11353,37,9950,22,0.4,4.4,Kachunga,1
1,2,209,100,75,3,118884,0,0,-1,1,166.3,1,0,2,1.4,0.7,6,Erik,1.4,22,0,46.0,461,False,190.6,0,0,0,0,1306,,2019-02-23T20:01:20Z,44,0,0,0,118884.jpg,2.2,0,0,Durm,0.1,False,37,a,10,38,103.0,42,4622,4,12704,10,0.3,9.5,Durm,0
1,0,37,0,0,1,233497,0,0,-5,5,80.6,0,0,3,0.0,0.0,0,Adama,1.6,16,0,23.4,471,False,40.0,0,0,0,0,547,Hamstring injury - Unknown return date,2019-02-23T20:01:20Z,45,0,0,0,233497.jpg,1.6,0,0,Diakhaby,0.0,False,11,i,10,38,115.0,18,1591,0,3260,11,0.4,4.0,Diakhaby,1
1,0,82,0,0,0,204454,0,0,-1,1,69.7,0,0,3,0.0,0.0,0,Isaac,0.2,13,0,25.9,514,False,59.0,0,0,0,0,586,Calf injury - Expected back 16 Mar,2019-02-02T17:01:21Z,59,0,0,0,204454.jpg,1.4,0,0,Mbenza,0.0,False,18,i,10,38,134.0,24,871,0,1678,1,0.0,4.1,Mbenza,1
0,1,52,None,None,1,192301,0,0,-1,1,1.6,1,0,2,1.4,0.9,7,Jon Gorenc,1.4,6,1,12.3,522,False,68.8,0,0,0,0,172,,None,39,0,0,0,192301.jpg,4.3,0,0,Stankovic,2.8,False,27,a,10,38,52.0,13,376773,419,265059,95,0.4,3.3,Stankovic,0
0,0,0,0,0,0,241791,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Ryan,0.0,0,0,0.0,533,False,0.0,0,0,0,0,0,Season-long loan to Notts County,2019-01-10T15:01:17Z,40,0,0,0,241791.jpg,0.0,0,0,Schofield,0.1,False,31,u,10,38,0.0,0,10343,0,6848,0,0.0,0.0,Schofield,0
1,0,20,None,None,1,180294,0,0,0,0,36.6,0,0,4,1.8,1.3,5,Karlan,1.8,2,0,10.8,585,False,7.4,0,0,0,0,120,,None,50,0,0,0,180294.jpg,2.3,0,0,Grant,0.0,False,16,a,10,38,64.0,7,752,46,224,7,0.4,1.4,Grant,0
0,0,0,None,None,0,168977,0,0,0,0,0.0,0,0,1,0.0,-0.5,0,Joel,0.0,0,0,0.0,598,False,0.0,0,0,0,0,0,,None,40,0,0,0,168977.jpg,0.0,0,0,Coleman,0.0,False,13,a,10,38,0.0,0,394,2,97,2,0.0,0.0,Coleman,0
0,0,1,None,None,0,175351,0,0,0,0,1.6,0,0,2,1.2,0.7,1,Demeaco,1.0,0,0,0.4,601,False,2.8,0,0,0,0,45,,None,40,0,0,0,175351.jpg,1.0,0,0,Duhaney,0.0,False,None,a,10,38,0.0,1,13,13,2,2,0.3,0.3,Duhaney,0
0,6,445,None,None,7,17745,0,0,0,0,0.0,1,0,1,1.4,1.9,2,Kasper,1.4,39,0,53.0,213,False,527.8,0,0,0,0,2520,,None,50,0,0,0,17745.jpg,3.1,0,65,Schmeichel,4.8,False,1,a,11,13,4.0,86,203797,129,250114,221,0.3,17.2,Schmeichel,2
0,0,0,None,None,0,11974,0,0,-2,2,0.0,0,0,1,0.0,0.5,0,Eldin,0.0,0,0,0.0,214,False,0.0,0,0,0,0,0,,None,43,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,17,a,11,13,0.0,0,798,0,3713,1,0.0,0.0,Jakupovic,0
0,2,256,100,100,5,15033,0,0,0,0,37.3,0,0,2,0.0,0.5,0,Wes,0.0,23,1,54.3,215,False,307.8,0,0,0,0,1480,,2018-12-29T15:31:17Z,45,0,0,0,15033.jpg,2.7,2,0,Morgan,0.9,False,5,a,11,13,197.0,46,58053,26,97378,62,0.0,10.2,Morgan,1
0,0,35,None,None,0,37402,0,0,-4,4,85.4,0,0,2,0.0,0.5,0,Christian,0.0,5,0,14.3,216,False,44.2,0,0,0,0,180,,None,41,0,0,0,37402.jpg,1.0,0,0,Fuchs,0.4,False,28,a,11,13,14.0,2,7793,10,36624,13,0.0,0.5,Fuchs,0
0,0,47,100,100,1,40725,0,0,-3,3,12.5,0,0,2,0.0,0.5,0,Danny,0.0,4,0,8.8,217,False,73.4,0,0,0,0,275,,2018-07-23T19:01:08Z,42,0,0,0,40725.jpg,2.2,0,0,Simpson,0.2,False,2,a,11,13,2.0,11,7059,3,18617,9,0.0,2.6,Simpson,0
0,0,0,0,0,0,41321,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Yohan,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,Transferred to Nottingham Forest,2019-01-18T11:31:18Z,39,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.8,False,29,u,11,13,0.0,0,28715,2,53214,21,0.0,0.0,Benalouane,0
3,8,405,100,100,7,172850,0,0,0,0,449.3,1,0,2,2.4,2.9,2,Benjamin,2.4,34,0,116.9,219,False,495.0,0,0,0,0,2340,,2019-02-21T15:31:20Z,50,0,0,0,172850.jpg,3.2,0,0,Chilwell,2.4,False,3,a,11,13,220.0,83,347151,576,248789,159,0.5,16.6,Chilwell,3
